round, avgFit, bestFit, avgNode, bestNode, bestBotName
171,0.8230729290557159,0.9664394336654432,322.53333333333336,299,sampleex.X_GPbot_171_15
172,0.8150095845224983,0.9084810733109727,322.3666666666667,295,sampleex.X_GPbot_172_10
173,0.7782557258250893,0.9453164556962025,321.6,378,sampleex.X_GPbot_173_8
174,0.7385685514830729,0.9289617486338798,336.6,306,sampleex.X_GPbot_174_8
175,0.7481630973283246,0.9338758901322483,330.76666666666665,379,sampleex.X_GPbot_175_20
176,0.7733090365261819,0.9189837008628955,340.7,350,sampleex.X_GPbot_176_9
177,0.7914538692041427,0.937836514929026,340.23333333333335,238,sampleex.X_GPbot_177_21
178,0.7974816163112391,0.9791108730583824,286.56666666666666,365,sampleex.X_GPbot_178_5
179,0.7870777599581561,0.928190198932557,292.3666666666667,279,sampleex.X_GPbot_179_5
180,0.8339211075439245,0.8993973110802039,289.2,236,sampleex.X_GPbot_180_18
181,0.7639324831430927,0.9411182582879762,287.96666666666664,236,sampleex.X_GPbot_181_0
182,0.8196825817163201,0.95618950585838,267.03333333333336,307,sampleex.X_GPbot_182_23
183,0.8106427767803883,0.945088161209068,245.26666666666668,248,sampleex.X_GPbot_183_11
184,0.8571781030261968,0.9476070528967254,253.0,269,sampleex.X_GPbot_184_12
185,0.8386053621026137,0.9310176125244618,268.73333333333335,248,sampleex.X_GPbot_185_17
186,0.8311138173111794,0.9761019649495486,261.1666666666667,248,sampleex.X_GPbot_186_4
187,0.8402180875938029,0.9340446168768186,262.4,248,sampleex.X_GPbot_187_19
188,0.8368795776637495,0.9481108312342569,264.53333333333336,248,sampleex.X_GPbot_188_2
189,0.8361639223165793,0.9477911646586346,270.73333333333335,236,sampleex.X_GPbot_189_19
190,0.855295862580794,0.945,254.76666666666668,238,sampleex.X_GPbot_190_14
191,0.8619527280172172,0.9561448240693524,245.86666666666667,250,sampleex.X_GPbot_191_23
192,0.833856438895165,0.9159144893111639,241.5,229,sampleex.X_GPbot_192_20
193,0.8194642298344509,0.9577972207925888,238.53333333333333,220,sampleex.X_GPbot_193_10
194,0.8457681560718698,0.9323529411764706,229.7,206,sampleex.X_GPbot_194_23
195,0.8614229868068191,0.9769189479334407,218.13333333333333,219,sampleex.X_GPbot_195_28
196,0.8502771767411575,0.9881593110871906,217.66666666666666,202,sampleex.X_GPbot_196_16
197,0.8679213317247733,0.9453993933265925,221.46666666666667,245,sampleex.X_GPbot_197_10
198,0.8403222826511397,0.943089430894309,235.06666666666666,400,sampleex.X_GPbot_198_1
199,0.8259956909259688,0.9449724862431216,283.3,249,sampleex.X_GPbot_199_25
200,0.8512574339168527,0.9549872122762149,246.86666666666667,259,sampleex.X_GPbot_200_19
201,0.8636143732202843,0.9546638874413758,240.5,400,sampleex.X_GPbot_201_1
202,0.8129237073868606,0.9334341906202723,289.93333333333334,400,sampleex.X_GPbot_202_0
203,0.8091660711644428,0.9365617433414044,305.8666666666667,228,sampleex.X_GPbot_203_25
204,0.8395387018895857,0.9474474474474475,277.46666666666664,258,sampleex.X_GPbot_204_29
205,0.8323311550012101,0.9353258206761391,242.73333333333332,231,sampleex.X_GPbot_205_22
206,0.8367944728368351,0.976303317535545,237.8,217,sampleex.X_GPbot_206_29
207,0.8659776786647909,0.9655349794238683,236.96666666666667,249,sampleex.X_GPbot_207_25
208,0.8533235044124822,1.0,244.1,217,sampleex.X_GPbot_208_23
209,0.8278096109545293,0.9644696189495365,237.23333333333332,216,sampleex.X_GPbot_209_16
210,0.8149188584048985,0.9441340782122905,235.96666666666667,400,sampleex.X_GPbot_210_1
211,0.8103077377885832,0.9563691073219659,276.8666666666667,216,sampleex.X_GPbot_211_22
212,0.8168115592584727,0.9658337582865885,259.0,252,sampleex.X_GPbot_212_24
213,0.8151508949020426,0.9091328413284133,257.3,216,sampleex.X_GPbot_213_6
214,0.8558705073404612,0.9258202567760342,267.4,211,sampleex.X_GPbot_214_6
215,0.8262627244175211,0.9243243243243243,263.76666666666665,289,sampleex.X_GPbot_215_21
216,0.8367735504542486,0.9561224489795919,269.93333333333334,224,sampleex.X_GPbot_216_6
217,0.8405825265265053,0.9509453244762391,264.3666666666667,261,sampleex.X_GPbot_217_3
218,0.8618561398432021,0.9881273610361576,263.1333333333333,269,sampleex.X_GPbot_218_26
219,0.8014627056218531,0.918957345971564,285.26666666666665,261,sampleex.X_GPbot_219_28
220,0.8055514707215695,0.9344262295081968,268.26666666666665,261,sampleex.X_GPbot_220_10
221,0.8261170558043313,0.952258726899384,261.46666666666664,400,sampleex.X_GPbot_221_1
222,0.8315676195843008,0.9188280499519692,301.2,257,sampleex.X_GPbot_222_22
223,0.8314551857667942,0.9102096627164995,297.4,263,sampleex.X_GPbot_223_2
224,0.802237612105912,0.9554881133029843,278.9,341,sampleex.X_GPbot_224_22
225,0.8613424691608743,0.9453634085213033,285.8666666666667,276,sampleex.X_GPbot_225_23
226,0.8482584845159702,0.9453551912568307,292.2,282,sampleex.X_GPbot_226_13
227,0.8263036966764469,0.928880345987506,297.06666666666666,257,sampleex.X_GPbot_227_8
228,0.8624651975623744,0.9570332480818414,283.8,285,sampleex.X_GPbot_228_21
229,0.8544261910957948,0.9440353460972017,292.3666666666667,288,sampleex.X_GPbot_229_13
230,0.8496684596114247,0.9545683997980817,298.26666666666665,324,sampleex.X_GPbot_230_11
231,0.8559575310137664,0.9648578811369509,302.3,342,sampleex.X_GPbot_231_14
232,0.8402131922571743,0.9758276405675249,301.2,332,sampleex.X_GPbot_232_22
233,0.8001414000623643,0.9263208919049928,313.7,314,sampleex.X_GPbot_233_6
234,0.8471924891542917,0.9449173760640961,319.8333333333333,280,sampleex.X_GPbot_234_2
235,0.8723303400893335,0.9557026476578412,313.6,295,sampleex.X_GPbot_235_10
236,0.8727163804637699,0.9776951672862454,298.76666666666665,299,sampleex.X_GPbot_236_7
237,0.8627050112058993,0.9786893979754928,297.53333333333336,337,sampleex.X_GPbot_237_4
238,0.838208581158822,0.9768160741885626,297.2,319,sampleex.X_GPbot_238_21
239,0.8304111718331751,0.9363992172211351,303.6,319,sampleex.X_GPbot_239_8
240,0.8394314995478827,0.9654817104585265,317.3,321,sampleex.X_GPbot_240_17
241,0.8342463020762985,0.9823056300268097,312.46666666666664,323,sampleex.X_GPbot_241_28
242,0.7989459039103725,0.9634209170530654,319.6,319,sampleex.X_GPbot_242_18
243,0.8732737159413669,0.9530065689742294,314.23333333333335,282,sampleex.X_GPbot_243_5
244,0.841449168833725,0.9772004241781548,307.8,279,sampleex.X_GPbot_244_6
245,0.8535665734981084,0.9514757378689345,298.8,306,sampleex.X_GPbot_245_6
246,0.8668002845555401,0.9650744735490498,299.1,269,sampleex.X_GPbot_246_14
247,0.8425876678062909,0.9617542070372259,303.3666666666667,273,sampleex.X_GPbot_247_15
248,0.840432599145865,0.9507692307692308,292.03333333333336,333,sampleex.X_GPbot_248_18
